"State","State_Code","Urban_Rural","sex","Age_Group","disabl_count","disability","pop_count","pop_disabl_perc","age_high","iso_code","state_ut"
"BIHAR","10","Rural","M","0-4",7246,"Move",5969825,0.00121377092293325,4,"IN-BR","state"
"BIHAR","10","Rural","M","0-4",3642,"Mult",5969825,0.000610068134325546,4,"IN-BR","state"
"BIHAR","10","Rural","M","0-4",22812,"Other",5969825,0.00382121753987763,4,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",4285,"MenRet",11186473,0.000383051923515124,19,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",50937,"Sight",11186473,0.00455344593421001,19,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",247169,"TotDisab",11186473,0.0220953467638996,19,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",54710,"Hear",11186473,0.00489072829300174,19,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",46177,"Move",11186473,0.0041279320121722,19,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",41638,"Other",11186473,0.00372217409365758,19,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",12527,"MenIll",11186473,0.00111983464314445,19,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",21878,"Speech",11186473,0.00195575495511409,19,"IN-BR","state"
"BIHAR","10","Rural","M","10-19",15017,"Mult",11186473,0.00134242490908439,19,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",33391,"Sight",6984691,0.00478059802502358,29,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",175352,"TotDisab",6984691,0.025105190766492,29,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",4144,"MenRet",6984691,0.00059329754172375,29,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",8587,"Mult",6984691,0.00122940299005353,29,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",8854,"MenIll",6984691,0.00126762944846093,29,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",36879,"Hear",6984691,0.00527997587867523,29,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",14564,"Speech",6984691,0.00208513161140557,29,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",37271,"Move",6984691,0.00533609861910856,29,"IN-BR","state"
"BIHAR","10","Rural","M","20-29",31662,"Other",6984691,0.00453305665204087,29,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",156155,"TotDisab",5976771,0.0261269839517023,39,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",8075,"MenIll",5976771,0.00135106397752231,39,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",4183,"MenRet",5976771,0.000699876237520226,39,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",28027,"Move",5976771,0.00468932137436753,39,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",34837,"Hear",5976771,0.00582873260494672,39,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",31504,"Sight",5976771,0.00527107362821831,39,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",30502,"Other",5976771,0.00510342457490842,39,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",12626,"Speech",5976771,0.00211251192324417,39,"IN-BR","state"
"BIHAR","10","Rural","M","30-39",6401,"Mult",5976771,0.00107097963097465,39,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",26451,"Sight",4323375,0.00611813687223523,49,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",124446,"TotDisab",4323375,0.0287844565877353,49,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",9032,"Speech",4323375,0.00208910862462775,49,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",5836,"MenIll",4323375,0.00134987133894238,49,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",23744,"Other",4323375,0.00549200566686906,49,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",23488,"Move",4323375,0.00543279266776535,49,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",27818,"Hear",4323375,0.00643432503541793,49,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",3295,"MenRet",4323375,0.000762136062682511,49,"IN-BR","state"
"BIHAR","10","Rural","M","40-49",4782,"Mult",4323375,0.00110608031919507,49,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",30419,"Sight",7057963,0.00430988374407743,9,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",32118,"Hear",7057963,0.00455060475664154,9,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",1373,"MenRet",7057963,0.000194532048411135,9,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",4717,"MenIll",7057963,0.000668323140826893,9,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",12530,"Speech",7057963,0.0017752997571679,9,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",12934,"Move",7057963,0.00183254006857219,9,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",124716,"TotDisab",7057963,0.0176702541512332,9,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",23319,"Other",7057963,0.00330392777632867,9,"IN-BR","state"
"BIHAR","10","Rural","M","5-9",7306,"Mult",7057963,0.00103514285920739,9,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",19649,"Hear",2726754,0.00720600391527802,59,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",1747,"MenRet",2726754,0.00064068852562424,59,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",20104,"Sight",2726754,0.00737286898634787,59,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",89763,"TotDisab",2726754,0.0329193612625121,59,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",3503,"Mult",2726754,0.00128467767902788,59,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",5637,"Speech",2726754,0.00206729319916648,59,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",2929,"MenIll",2726754,0.00107417097398592,59,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",16153,"Other",2726754,0.00592389339118967,59,"IN-BR","state"
"BIHAR","10","Rural","M","50-59",20041,"Move",2726754,0.00734976459189204,59,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",1320,"MenRet",2372284,0.000556425790504004,69,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",23790,"Sight",2372284,0.0100283102697653,69,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",20385,"Hear",2372284,0.00859298465107888,69,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",25251,"Move",2372284,0.0106441724515277,69,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",2120,"MenIll",2372284,0.000893653542324612,69,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",98333,"TotDisab",2372284,0.0414507706497198,69,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",4836,"Speech",2372284,0.00203854175975558,69,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",5032,"Mult",2372284,0.00212116255895163,69,"IN-BR","state"
"BIHAR","10","Rural","M","60-69",15599,"Other",2372284,0.00657551962581209,69,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",50589,"TotDisab",964312,0.0524612366122168,79,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",521,"MenRet",964312,0.000540281568620944,79,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",804,"MenIll",964312,0.000833755050232705,79,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",10435,"Hear",964312,0.0108211865039531,79,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",1894,"Speech",964312,0.00196409460838401,79,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",14032,"Move",964312,0.0145513070458524,79,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",3765,"Mult",964312,0.00390433801508226,79,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",6485,"Other",964312,0.00672500186661578,79,"IN-BR","state"
"BIHAR","10","Rural","M","70-79",12653,"Sight",964312,0.0131212719534756,79,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",127,"MenRet",237817,0.00053402406051712,89,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",3560,"Sight",237817,0.0149694933499287,89,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",472,"Speech",237817,0.00198471934302426,89,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",14699,"TotDisab",237817,0.0618080288625288,89,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",3155,"Hear",237817,0.0132665032356812,89,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",1709,"Other",237817,0.00718619779073826,89,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",221,"MenIll",237817,0.000929285963577036,89,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",3921,"Move",237817,0.0164874672542333,89,"IN-BR","state"
"BIHAR","10","Rural","M","80-89",1534,"Mult",237817,0.00645033786482884,89,"IN-BR","state"
"BIHAR","10","Rural","M","90+",51,"MenRet",65893,0.000773982061827508,100,"IN-BR","state"
"BIHAR","10","Rural","M","90+",224,"Speech",65893,0.00339945062449729,100,"IN-BR","state"
"BIHAR","10","Rural","M","90+",4778,"TotDisab",65893,0.072511495910036,100,"IN-BR","state"
"BIHAR","10","Rural","M","90+",594,"Mult",65893,0.00901461460246157,100,"IN-BR","state"
"BIHAR","10","Rural","M","90+",1123,"Sight",65893,0.0170427814790645,100,"IN-BR","state"
"BIHAR","10","Rural","M","90+",95,"MenIll",65893,0.00144173129163948,100,"IN-BR","state"
"BIHAR","10","Rural","M","90+",1004,"Hear",65893,0.0152368233348004,100,"IN-BR","state"
"BIHAR","10","Rural","M","90+",581,"Other",65893,0.00881732505728985,100,"IN-BR","state"
"BIHAR","10","Rural","M","90+",1106,"Move",65893,0.0167847874584554,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",511,"Speech",207692,0.00246037401536891,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",7270,"TotDisab",207692,0.0350037555611193,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",1583,"Sight",207692,0.00762186314350095,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",64,"MenRet",207692,0.000308148604664599,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",1903,"Other",207692,0.00916260616682395,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",243,"Mult",207692,0.0011700017333359,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",2216,"Hear",207692,0.0106696454365118,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",568,"Move",207692,0.00273481886639832,100,"IN-BR","state"
"BIHAR","10","Rural","M","Age Not Stated",182,"MenIll",207692,0.000876297594514955,100,"IN-BR","state"
"BIHAR","10","Rural","M","Total",1180813,"TotDisab",48073850,0.0245624804337493,NA,"IN-BR","state"
"BIHAR","10","Rural","M","Total",86236,"Speech",48073850,0.00179382346119564,NA,"IN-BR","state"
"BIHAR","10","Rural","M","Total",259515,"Sight",48073850,0.00539825705659106,NA,"IN-BR","state"
"BIHAR","10","Rural","M","Total",60406,"Mult",48073850,0.00125652511708548,NA,"IN-BR","state"
"BIHAR","10","Rural","M","Total",216107,"Other",48073850,0.00449531294040315,NA,"IN-BR","state"
"BIHAR","10","Rural","M","Total",21594,"MenRet",48073850,0.000449183911835645,NA,"IN-BR","state"
"BIHAR","10","Rural","M","Total",268272,"Hear",48073850,0.00558041430008206,NA,"IN-BR","state"
"BIHAR","10","Rural","M","Total",48621,"MenIll",48073850,0.00101138144750212,NA,"IN-BR","state"
"BIHAR","10","Rural","M","Total",220062,"Move",48073850,0.00457758219905416,NA,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",796,"MenRet",11600288,6.86189860113818e-05,4,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",4237,"MenIll",11600288,0.000365249552424905,4,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",48812,"Hear",11600288,0.00420782656430599,4,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",46753,"Sight",11600288,0.00403033097109313,4,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",43498,"Other",11600288,0.00374973448935061,4,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",6206,"Mult",11600288,0.00053498671757115,4,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",166776,"TotDisab",11600288,0.0143768844359726,4,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",3737,"Speech",11600288,0.000322147174277052,4,"IN-BR","state"
"BIHAR","10","Rural","All","0-4",12737,"Move",11600288,0.0010979899809384,4,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",37721,"Speech",20716676,0.00182080368491548,19,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",71628,"Move",20716676,0.00345750447610418,19,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",100916,"Hear",20716676,0.00487124478849792,19,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",23312,"Mult",20716676,0.00112527704734099,19,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",6851,"MenRet",20716676,0.000330699770561648,19,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",93509,"Sight",20716676,0.00451370673557862,19,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",74037,"Other",20716676,0.00357378760955667,19,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",428473,"TotDisab",20716676,0.0206825168284719,19,"IN-BR","state"
"BIHAR","10","Rural","All","10-19",20499,"MenIll",20716676,0.000989492715916395,19,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",13013,"Mult",13733741,0.000947520417051698,29,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",54863,"Other",13733741,0.00399476005845749,29,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",13681,"MenIll",13733741,0.000996159749918103,29,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",61551,"Sight",13733741,0.00448173589410198,29,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",25049,"Speech",13733741,0.00182390216911765,29,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",52921,"Move",13733741,0.00385335648895665,29,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",5936,"MenRet",13733741,0.000432220179483507,29,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",296118,"TotDisab",13733741,0.0215613502540932,29,"IN-BR","state"
"BIHAR","10","Rural","All","20-29",69104,"Hear",13733741,0.00503169529700611,29,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",5957,"MenRet",11874295,0.000501671888731078,39,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",12377,"MenIll",11874295,0.00104233556602729,39,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",51489,"Other",11874295,0.00433617322123124,39,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",21770,"Speech",11874295,0.00183337200229572,39,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",39769,"Move",11874295,0.00334916725582445,39,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",64234,"Hear",11874295,0.00540950010084809,39,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",262311,"TotDisab",11874295,0.0220906588559573,39,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",9805,"Mult",11874295,0.00082573323300457,39,"IN-BR","state"
"BIHAR","10","Rural","All","30-39",56910,"Sight",11874295,0.00479270558799491,39,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",49161,"Hear",8232401,0.00597164788255577,49,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",7436,"Mult",8232401,0.000903260178895562,49,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",32598,"Move",8232401,0.00395971964922506,49,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",15561,"Speech",8232401,0.00189021404569578,49,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",4712,"MenRet",8232401,0.000572372507121555,49,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",45866,"Sight",8232401,0.00557140012980417,49,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",202909,"TotDisab",8232401,0.0246476088810543,49,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",38788,"Other",8232401,0.00471162665667039,49,"IN-BR","state"
"BIHAR","10","Rural","All","40-49",8787,"MenIll",8232401,0.00106736783108597,49,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",62154,"Hear",13630801,0.00455982007220265,9,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",22436,"Speech",13630801,0.00164597810502846,9,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",58022,"Sight",13630801,0.00425668308120704,9,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",21606,"Move",13630801,0.00158508659909275,9,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",11829,"Mult",13630801,0.000867814004474132,9,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",8172,"MenIll",13630801,0.000599524562056184,9,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",44007,"Other",13630801,0.00322849699001548,9,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",2236,"MenRet",13630801,0.000164040249725603,9,"IN-BR","state"
"BIHAR","10","Rural","All","5-9",230462,"TotDisab",13630801,0.0169074436638023,9,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",37038,"Sight",5336023,0.0069411245041485,59,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",6032,"Mult",5336023,0.00113042991006598,59,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",27211,"Other",5336023,0.00509949076306455,59,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",36196,"Hear",5336023,0.00678332908235216,59,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",2757,"MenRet",5336023,0.000516676933364043,59,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",4816,"MenIll",5336023,0.000902544835357719,59,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",10038,"Speech",5336023,0.00188117629927757,59,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",153272,"TotDisab",5336023,0.0287240141206288,59,"IN-BR","state"
"BIHAR","10","Rural","All","50-59",29184,"Move",5336023,0.00546924179299827,59,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",8540,"Speech",4548077,0.00187771667014433,69,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",3734,"MenIll",4548077,0.000821006328608772,69,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",38631,"Move",4548077,0.00849391951807324,69,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",45260,"Sight",4548077,0.00995145860547216,69,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",171506,"TotDisab",4548077,0.0377095638442357,69,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",26345,"Other",4548077,0.0057925580415635,69,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",37560,"Hear",4548077,0.00825843537829285,69,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",9244,"Mult",4548077,0.00203250736520072,69,"IN-BR","state"
"BIHAR","10","Rural","All","60-69",2192,"MenRet",4548077,0.000481961936880136,69,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",23140,"Sight",1718722,0.0134634920597979,79,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",10556,"Other",1718722,0.00614177278233478,79,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",21688,"Move",1718722,0.0126186782970137,79,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",856,"MenRet",1718722,0.000498044477233665,79,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",3179,"Speech",1718722,0.00184963013215633,79,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",18223,"Hear",1718722,0.0106026454540059,79,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",1382,"MenIll",1718722,0.000804085826561829,79,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",86081,"TotDisab",1718722,0.0500843068279803,79,"IN-BR","state"
"BIHAR","10","Rural","All","70-79",7057,"Mult",1718722,0.00410595779887614,79,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",6939,"Sight",441587,0.015713777805959,89,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",217,"MenRet",441587,0.00049140939384538,89,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",399,"MenIll",441587,0.00090355920803828,89,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",6756,"Move",441587,0.0152993634323474,89,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",2899,"Other",441587,0.00656495775464404,89,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",3035,"Mult",441587,0.0068729378355794,89,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",5569,"Hear",441587,0.012611331402419,89,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",868,"Speech",441587,0.00196563757538152,89,"IN-BR","state"
"BIHAR","10","Rural","All","80-89",26682,"TotDisab",441587,0.060422974408214,89,"IN-BR","state"
"BIHAR","10","Rural","All","90+",2238,"Sight",126053,0.0177544366258637,100,"IN-BR","state"
"BIHAR","10","Rural","All","90+",83,"MenRet",126053,0.000658453190324705,100,"IN-BR","state"
"BIHAR","10","Rural","All","90+",1883,"Hear",126053,0.0149381609323063,100,"IN-BR","state"
"BIHAR","10","Rural","All","90+",9124,"TotDisab",126053,0.0723822519099109,100,"IN-BR","state"
"BIHAR","10","Rural","All","90+",2013,"Move",126053,0.015969473158116,100,"IN-BR","state"
"BIHAR","10","Rural","All","90+",161,"MenIll",126053,0.00127724052581057,100,"IN-BR","state"
"BIHAR","10","Rural","All","90+",405,"Speech",126053,0.00321293424194585,100,"IN-BR","state"
"BIHAR","10","Rural","All","90+",1113,"Other",126053,0.00882961928712526,100,"IN-BR","state"
"BIHAR","10","Rural","All","90+",1228,"Mult",126053,0.00974193394841852,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",2892,"Sight",382772,0.00755541157660435,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",3944,"Hear",382772,0.0103037839758394,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",275,"MenIll",382772,0.000718443355313346,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",863,"Move",382772,0.00225460587503788,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",12637,"TotDisab",382772,0.0330144315676173,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",98,"MenRet",382772,0.000256027086620756,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",397,"Mult",382772,0.00103717095294327,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",3275,"Other",382772,0.00855600723145894,100,"IN-BR","state"
"BIHAR","10","Rural","All","Age Not Stated",893,"Speech",382772,0.00233298151379934,100,"IN-BR","state"
"BIHAR","10","Rural","All","Total",78520,"MenIll",92341436,0.000850322492277465,NA,"IN-BR","state"
"BIHAR","10","Rural","All","Total",497756,"Hear",92341436,0.00539038617506446,NA,"IN-BR","state"
"BIHAR","10","Rural","All","Total",378081,"Other",92341436,0.00409438077181299,NA,"IN-BR","state"
"BIHAR","10","Rural","All","Total",98594,"Mult",92341436,0.0010677113576618,NA,"IN-BR","state"
"BIHAR","10","Rural","All","Total",330394,"Move",92341436,0.00357796038606114,NA,"IN-BR","state"
"BIHAR","10","Rural","All","Total",32691,"MenRet",92341436,0.000354023084501307,NA,"IN-BR","state"
"BIHAR","10","Rural","All","Total",150197,"Speech",92341436,0.00162653957428169,NA,"IN-BR","state"
"BIHAR","10","Rural","All","Total",2046351,"TotDisab",92341436,0.0221607015078258,NA,"IN-BR","state"
"BIHAR","10","Rural","All","Total",480118,"Sight",92341436,0.00519937766616495,NA,"IN-BR","state"
"BIHAR","10","Total","F","0-4",25529,"Sight",6188158,0.00412546027428518,4,"IN-BR","state"
"BIHAR","10","Total","F","0-4",88501,"TotDisab",6188158,0.0143016710303777,4,"IN-BR","state"
"BIHAR","10","Total","F","0-4",6037,"Move",6188158,0.000975573021891167,4,"IN-BR","state"
"BIHAR","10","Total","F","0-4",26632,"Hear",6188158,0.00430370394550365,4,"IN-BR","state"
"BIHAR","10","Total","F","0-4",2175,"MenIll",6188158,0.000351477774161552,4,"IN-BR","state"
"BIHAR","10","Total","F","0-4",342,"MenRet",6188158,5.52668500060923e-05,4,"IN-BR","state"
"BIHAR","10","Total","F","0-4",23080,"Other",6188158,0.0037297043805281,4,"IN-BR","state"
"BIHAR","10","Total","F","0-4",2799,"Mult",6188158,0.000452315535576176,4,"IN-BR","state"
"BIHAR","10","Total","F","0-4",1907,"Speech",6188158,0.000308169248425784,4,"IN-BR","state"
"BIHAR","10","Total","F","10-19",2901,"MenRet",10778165,0.000269155278287167,19,"IN-BR","state"
"BIHAR","10","Total","F","10-19",208280,"TotDisab",10778165,0.0193242541749918,19,"IN-BR","state"
"BIHAR","10","Total","F","10-19",18059,"Speech",10778165,0.00167551712188485,19,"IN-BR","state"
"BIHAR","10","Total","F","10-19",28725,"Move",10778165,0.00266511043391895,19,"IN-BR","state"
"BIHAR","10","Total","F","10-19",49074,"Sight",10778165,0.0045530941491432,19,"IN-BR","state"
"BIHAR","10","Total","F","10-19",9113,"MenIll",10778165,0.000845505705284712,19,"IN-BR","state"
"BIHAR","10","Total","F","10-19",9457,"Mult",10778165,0.000877422084371505,19,"IN-BR","state"
"BIHAR","10","Total","F","10-19",53671,"Hear",10778165,0.00497960459874199,19,"IN-BR","state"
"BIHAR","10","Total","F","10-19",37280,"Other",10778165,0.00345884480335938,19,"IN-BR","state"
"BIHAR","10","Total","F","20-29",2099,"MenRet",7697168,0.000272697698686062,29,"IN-BR","state"
"BIHAR","10","Total","F","20-29",141178,"TotDisab",7697168,0.0183415510743692,29,"IN-BR","state"
"BIHAR","10","Total","F","20-29",33078,"Sight",7697168,0.00429742471516797,29,"IN-BR","state"
"BIHAR","10","Total","F","20-29",18110,"Move",7697168,0.00235281339838237,29,"IN-BR","state"
"BIHAR","10","Total","F","20-29",5559,"MenIll",7697168,0.000722213676510634,29,"IN-BR","state"
"BIHAR","10","Total","F","20-29",12145,"Speech",7697168,0.00157785304932931,29,"IN-BR","state"
"BIHAR","10","Total","F","20-29",37898,"Hear",7697168,0.00492362905421838,29,"IN-BR","state"
"BIHAR","10","Total","F","20-29",5136,"Mult",7697168,0.00066725839945289,29,"IN-BR","state"
"BIHAR","10","Total","F","20-29",27153,"Other",7697168,0.00352766108262156,29,"IN-BR","state"
"BIHAR","10","Total","F","30-39",122793,"TotDisab",6694241,0.0183430802685472,39,"IN-BR","state"
"BIHAR","10","Total","F","30-39",29628,"Sight",6694241,0.00442589383919701,39,"IN-BR","state"
"BIHAR","10","Total","F","30-39",2018,"MenRet",6694241,0.000301453144576062,39,"IN-BR","state"
"BIHAR","10","Total","F","30-39",13317,"Move",6694241,0.00198932186636244,39,"IN-BR","state"
"BIHAR","10","Total","F","30-39",4915,"MenIll",6694241,0.000734213184138426,39,"IN-BR","state"
"BIHAR","10","Total","F","30-39",10514,"Speech",6694241,0.00157060374731056,39,"IN-BR","state"
"BIHAR","10","Total","F","30-39",3886,"Mult",6694241,0.000580498969188591,39,"IN-BR","state"
"BIHAR","10","Total","F","30-39",24312,"Other",6694241,0.0036317784196894,39,"IN-BR","state"
"BIHAR","10","Total","F","30-39",34203,"Hear",6694241,0.00510931709808476,39,"IN-BR","state"
"BIHAR","10","Total","F","40-49",22502,"Sight",4469263,0.00503483460248368,49,"IN-BR","state"
"BIHAR","10","Total","F","40-49",1615,"MenRet",4469263,0.000361357118612174,49,"IN-BR","state"
"BIHAR","10","Total","F","40-49",10221,"Move",4469263,0.00228695424726627,49,"IN-BR","state"
"BIHAR","10","Total","F","40-49",90586,"TotDisab",4469263,0.0202686662208064,49,"IN-BR","state"
